A35TY8R3MUAU59,B0081EAK34,5.0,1325635200
A1JG9UHO41OLSB,B007KEZMX4,4.0,1365811200
A2HQ5UBDTZZJW1,B0012S4APK,5.0,1344988800
A2ZMT9TKCXA9BH,B00004WCIC,4.0,1202601600
A3SV8BETQ10YMK,B004SUO1QM,4.0,1354320000
A2U96PGLHEUKHL,B00546PT7Y,4.0,1383177600
A1IG8O8V5GXM8G,B009EVLN7K,4.0,1370563200
AH9HGUA41VVW9,B00AVYNS7M,4.0,1384214400
A2C5KP66D5LBA7,B0057XCUXK,3.0,1388707200
A15DYKH9PVGYO3,B00HVRE1WS,5.0,1402876800
A3FH148T54QAIZ,B00B4VBCEW,4.0,1386201600
A100WJF4WOWKEB,B00865M162,5.0,1404172800
A1Q2I9P7446FFZ,B008RM8FRI,4.0,1369180800
A3JRE0PDDQTIH7,B002RWJD84,4.0,1334793600
A1XQ0F01CF84Y3,B005DOK8NW,5.0,1361750400
A2XXFUVQRCENW5,B001S2RDB8,1.0,1263772800
A1295JW2NJGCVK,B001BX4NSA,5.0,1247011200
A1ODKH9VEQ8G12,B001AIQGUO,5.0,1326240000
APQUBV1HRO5QU,B00AQ8ENJK,2.0,1387238400
A2M823C6MLPRNK,B001E0JH5E,5.0,1363910400
A3RN8ZTXYPVSPY,B00B7SB468,3.0,1375315200
A3JBRGT90PHWU1,B000095SB6,3.0,1153267200
A1FS9U2K8XHUOW,B0013FNZ1M,4.0,1204848000
A9UHKR394KNJK,B0050RKH2Y,5.0,1396656000
A35RZ7IL26HTQD,B00BTAX2CI,1.0,1390262400
A3A0SP9ZWHTIOJ,B0066636AS,4.0,1336348800
A2LFQA1EFJ6N4R,B000LRMS66,5.0,1395705600
A3Q5CPAHQBQAP6,B003QN3OCE,1.0,1379376000
A10V5K3OO9SW7A,B001WM73P0,5.0,1389657600
A3NJ75OKGY2E81,B000FJKJHU,5.0,1197504000
A2ZWQP4S1QUHQY,B005NGQWL2,5.0,1391904000
AU4R4NGYKH7GO,B003F7R7SI,5.0,1348617600
A35WELRZ44CEDA,B000CD8BGU,5.0,1179014400
A2Z2FC7FY485AF,B006GWO5WK,5.0,1357516800
A1EBPQXNGUGSSD,B00006HOKR,2.0,1361836800
A3ODKS9IPOJBV6,B003E6JSV4,5.0,1364083200
A1N5U7RRKEJS9T,B001413DEE,4.0,1213833600
A8PLQEUTBOW2K,B002DW99H8,5.0,1358553600
AD3EX5UG7UZPB,B0027FM3Y2,2.0,1358726400
A2HFDDSMFL0LGI,B004F95IJ0,5.0,1399593600
A11SDV0UHG59QR,B001V9LA4E,4.0,1261180800
A5FC0CE3QVFIC,B003CK29J0,5.0,1290470400
ALFTW0YBFCX1,B007O9J54M,5.0,1360800000
A3KC0FIT5B3P0H,B002MYQTEI,3.0,1376265600
A37400QR7NWCAH,B005EAEQR4,3.0,1349740800
A21MF59TNS08WL,B008D1JRIO,5.0,1364947200
A349F8ZU9NMZOT,B003STVG80,4.0,1320969600
A272BPF2RVXSOP,B004Z2G2T2,5.0,1401494400
A1MODMBAIQERF0,B007KZQM9G,3.0,1392076800
APWTHM2502ORP,B001W95OK4,1.0,1252108800
A3COVLWESJ2QIJ,B0011NVMO8,4.0,1338595200
A2G4KV6LC2AE7G,B004VM1T5S,5.0,1360195200
A2NS838R61RD08,B00C2HQWYW,5.0,1378771200
A2OJ8X4NIHHTXI,B009B3R2QW,1.0,1356480000
AMQZZPQKUG92P,B005DPFSA4,5.0,1403481600
A2Q6I453ZNXBE2,B0000B3ALD,5.0,1149638400
A14EMRRT2MNES5,B002PXRBFW,5.0,1309737600
A2D6UR26XTXM5I,B008FO7PQA,5.0,1387584000
A21W0XHWIRXTGG,B00093IIRA,5.0,1216857600
A2CDIVZOG121CS,B00301MA36,5.0,1372636800
A2SZN7S2FVVSKK,B002TPL260,4.0,1281312000
A2M6J5K7SY9UFH,B00BCGRX9M,5.0,1384732800
A1GV3PYHF7JMKT,B003BQKCUI,1.0,1307923200
ALHWZSTAELK9I,B000001OMI,4.0,1391731200
A392KX400OTXRS,B0007LJHVK,5.0,1204761600
A25J3C4VLIR6EV,B002DN928S,5.0,1268352000
AELE0LCJKQOMW,B00AWKC0EC,5.0,1378598400
A2O3OJDEZZJV1F,B003ES5ZSW,5.0,1341964800
A3FTPK7WXV2NGW,B007FEEZ00,5.0,1389744000
A1TL0PF7OL4E52,B003VW2YZ8,5.0,1393200000
A101A707L0THUT,B009IBXECS,5.0,1377302400
A3KJDQF7DPROSH,B000JJSQBW,5.0,1231632000
A3VQC5K712YM6K,B001L5HL28,5.0,1247788800
AM93D4MZHMNDO,B000FJEYYY,5.0,1171324800
A3O3O0G6RSJJVN,B000GGKOG8,5.0,1386374400
A3KFY8N0P8KJAN,B00AEP8TG8,5.0,1388534400
A32WQZIXAMMWJT,B005DOK8NW,3.0,1339632000
A2UUMUNQA4R0F2,B001XHBNN2,4.0,1263427200
A1PCWKKM5B5WLP,B00007FS1Y,4.0,1141689600
A2AQCPTB91FQV4,B00119T6NQ,5.0,1231200000
A1QY8RMINZS527,B001E2V7R8,5.0,1353715200
A2ZAF2RCEU61FG,B003ES5ZSW,2.0,1338854400
A3A6EZ9F0U34UH,B000EFMPCW,4.0,1367625600
A1JQNYYF8JE27O,B00004VVVF,5.0,1009584000
A236SLXJFSHRRH,B0012X43P2,4.0,1210636800
A3DSM583Q3AQL2,B00B0CQCCC,5.0,1401840000
A1MTSIRVRVJA34,B00894WP4S,5.0,1350345600
ADNWR9S90X8FK,B00F5NB7MW,5.0,1382832000
A2UF34XSU5F5TJ,B003B20FG8,4.0,1302566400
A2Y3824Q2EML77,B00BWFOA94,1.0,1389312000
A25DWXWPJWDCN5,B00EE6089O,3.0,1384819200
A3W0NEYHN73F6Q,B00519RW1U,3.0,1311465600
A23ZPC0ICU9M8J,B005JE3VYY,5.0,1398556800
AM8GXTH18E8V3,B0001FV2YM,2.0,1363392000
A1RAPB7XMOHJL4,B007LBOCVY,5.0,1355443200
A3HZK4XAYSZMK8,B00H3ZOUB0,3.0,1404518400
A3AAZ6QCMC3VBF,B004JMZPJQ,5.0,1390780800
A50LEIE052URN,B004Z9WPNM,5.0,1346976000
A3I4NLA9CN07U6,B00170V91G,5.0,1252022400
A2A6TP8EMRYRQG,B000653HL8,5.0,1174003200
A25GIMOFHFXKME,B0001M3982,5.0,1274400000
A17KPV9W9I431K,B00007E7JU,4.0,1173916800
AQ2BNYP5LHMIL,B005ZNHK4Q,5.0,1331769600
A3DMHJMNE1O57N,B0038OGE8W,3.0,1285545600
APGPP8X1OJY5I,B004UGEI3K,5.0,1329004800
A11RFH3H340RH6,B001RNNWV8,5.0,1362441600
A1MIWP4W5ETBNM,B0007R4LI8,5.0,1230854400
A3MZKNG9WMZ3O4,B004RCCVKY,4.0,1326240000
A3W08G8T1H6CEP,B005MMW4DM,5.0,1343260800
A3UN30FRHT6HI9,B00DRGQETA,5.0,1383523200
A2NEXKAQ7YP7AG,B007ORRXGG,5.0,1370476800
AKRX37DMD9GMG,B003CY0SR6,4.0,1374969600
A2K87NTWYSLIX6,B003DA4D2U,5.0,1353628800
A1RX489I8TSYJW,B001GQ8MT8,1.0,1303084800
AP6ZL52YA27W5,B00CM0XHNS,5.0,1379030400
AF5YNR4ICZLQ0,B003XFWSU4,1.0,1383782400
A2XGKSNA6O1TVQ,B000OEOMOW,5.0,1220918400
A35QV21NPA7V9P,B0081CRXGI,5.0,1352246400
A1AF9XWFU3XOG7,B0007V5X4U,4.0,1356134400
A1DR3P7VDCD4AK,B000CQPWMS,5.0,1332201600
A1H0VOND0RJP71,B008LTB3OY,5.0,1353628800
AVQGHF6QXU75H,B003FO0FV2,5.0,1333411200
A1NR2X99LLDMUU,B004UJF1GK,5.0,1377388800
A12DHBJ76LV7JM,B005I6EU48,5.0,1326153600
A3J5PD29R6NB1T,B007TUSXEY,5.0,1396396800
A1ICJPALJU1VF1,B0096T7TQE,1.0,1383609600
A27OD8HJ3AB04G,B0075814SC,5.0,1340150400
A328CRR4AOH22V,B0015AHRFK,5.0,1263686400
A3EVBMQLZ649F8,B001W0Y44K,4.0,1334534400
A2HUGBUAD9S4N4,B005HMKKH4,5.0,1358121600
A314N8LN9CJ7WS,B009WG6JF8,1.0,1397174400
A3RQH92BET17CH,B008HOEDYU,2.0,1404259200
AIEUL7YPI8MGK,B0000AZJVQ,4.0,1178496000
A3A4LJ09VWV7XA,B008DFJ5QE,1.0,1361491200
AGAKHE014LQFU,B004HW7KBY,4.0,1308096000
A3S3WUV8KUZB1Z,B000N314J0,3.0,1385251200
A325QL40TBBT4V,B008CG0HZW,5.0,1370908800
A33YI122B2K22L,B000TKHBDK,5.0,1292457600
A1WP3XSD5U3SYO,B000FVDD30,3.0,1376956800
A3MNFT5VFJ2V0V,B00465UNXO,4.0,1380758400
ANVISS3NQQBFD,B000I23TTE,3.0,1391644800
A2DIBHMU3EV1ZC,B000KE48CM,5.0,1272758400
A3AX3ZJ074ZFTA,B003DZ16XE,5.0,1384041600
A2N5XXU9LK8X2V,B005JT8OT6,5.0,1341878400
A2C3YKE2SIRQCB,B006HIKIHO,4.0,1404345600
A1MWD531YBV3BY,B00AWKC0EC,1.0,1380758400
A1Z2HOY56LNIQA,B0074BW614,5.0,1351900800
A31M2C98AN15UZ,B009HPC2XW,4.0,1405641600
A19N0LALC783PG,B001FN3ZRQ,1.0,1308614400
A20HGOVT62Q6IY,B00B99JU5M,4.0,1394064000
A19DRZ0TGKQIGM,B00858I53S,1.0,1396742400
A61D3JICC4XKR,B0045DMA42,5.0,1393718400
AA98GW5LPFBNC,B000BUEGX6,3.0,1174435200
A2KK051MT8S8XX,B004K1EOCA,4.0,1325980800
A1788V82MZGQJ6,B000FW60FW,2.0,1377043200
A3NAE84YCJUK87,B002WV8F6Q,5.0,1384819200
A1NUPRARW70W46,B002ORXVKI,2.0,1275264000
A357DU12VP7E27,B00DQZQI1Q,1.0,1391299200
A1K772FEWMMFQ4,B004I5BUSO,5.0,1368662400
AB7LVW09UDRTK,B0071369M2,5.0,1393459200
A2D5YJJRHH1HX,B009FU8BTI,5.0,1393372800
A14WASR21JEWUN,B003152680,4.0,1302739200
A2L3US0X3BC39E,B004S4XM18,1.0,1333929600
A1ABL4XPOB0HEG,B0009HGUVW,2.0,1388275200
A9XX37LNDSDGB,B00746U1Q6,5.0,1370563200
AKFI6I3KL6FBA,B00579WCKK,1.0,1374624000
A23TO0UA54O9J3,B00GXOTO6I,3.0,1404691200
A3O37FPJBJDPX2,B003CFATR4,2.0,1397088000
ASFGHINCF5CT6,B00DFUR0AA,5.0,1405728000
A3UX3MPH1BU899,B004FLQRSY,5.0,1321747200
AC7C2QJ9YKVVW,B004EF5NV8,5.0,1400889600
A3L1UXPCRZ2OO3,B003CJTR8M,5.0,1252454400
ANXXMMVYAU2OJ,B008AF383S,5.0,1389744000
A2QNIIAH77DY04,B007YJQSZQ,5.0,1347408000
A3EGAILV7IO9PN,B002RSFNVE,5.0,1301184000
A1J7YJLFBFNMQ4,B0053ORUS8,5.0,1391817600
A27NJJHLN13QIM,B006U1VH2S,4.0,1400716800
AWAF48A5IQX0A,B002OT4NN0,1.0,1289174400
A3PWNR4QNWH8J8,B00903HKXI,5.0,1362700800
A32EOVI5A4DAK,B000G36GOU,2.0,1173398400
A15DJGFXOHXIDO,B005FHZ2SI,5.0,1388275200
A25GIZVZKU2LH7,B009X01C64,4.0,1393200000
A2Y7M8Q6KGGNBQ,B008D2POAS,5.0,1384128000
A1RLL685U4PT7L,B001P9XHHI,5.0,1364515200
A3CKU7PY65DF0Y,B008O4RLOM,5.0,1349222400
A10BJBJESINBIU,B00004ZCJE,5.0,1393977600
AABU5C0CGNVBL,B000BR3OHI,1.0,1171756800
A1Y1ZS9CD2EGZO,B003B45BLK,5.0,1287014400
ARHTTFK2M0MNK,B003LD1QRY,5.0,1367884800
A1BNH45MQV4KBM,B000075UZ7,5.0,1061683200
A1N8JV48ZOY9JL,B00005B8HO,5.0,1050883200
A1DUIHFUXGIZD3,B0042AYUK0,5.0,1387756800
A3E065DOH7N2EC,B005HFZLPC,5.0,1386720000
A38NJCGOPC1WFY,B00FD5L646,5.0,1391731200
A3CE9P1RWWZ98I,B00142OHAC,5.0,1210291200
A3OK808VZ7NQ53,B004QYZLA0,5.0,1322697600
A28LM7APO914XH,B00004RC2G,5.0,954374400
A2LJC3SHVW0QM5,B001EPVOQY,4.0,1376265600
A3USTW4WWJ85KQ,B0009JR5F0,4.0,1181001600
A1ALT85CSYSYSH,B002AQ7HJE,5.0,1367366400
AOYOBCFMZL6EM,B00307XWT6,1.0,1281398400
A1CQNEI9LG55OO,B0016KAU3U,1.0,1231200000
A2PPTMOATDDPTO,B0041T2VSU,5.0,1354492800
A20K6PR8EUXLQC,B008FRF5B4,5.0,1402444800
A1970LI50HA3PX,B004O4LLU6,5.0,1325635200
A134AV1VCF7QBV,B001XURP7W,5.0,1344384000
AQCHNM0OOUC9I,B0068IZO8G,5.0,1391817600
A35IX2GE0VC0JP,B004Q3R9B0,3.0,1303948800
A1K0YO5GKLYJDO,B00AL5OMM6,5.0,1379894400
AULAYV6TP1L3B,B005NJNY9M,4.0,1340323200
A2A8ZU5ZIQU1HV,B0011YZJPA,5.0,1390867200
A3NRZNJTI54GOJ,B003L2N5VK,5.0,1379462400
A1V0BSAFFM9T0A,B000V70JPS,3.0,1210896000
A1I25ELX3MO43X,B003CP0OT2,4.0,1393372800
A168DPORG9G3KM,B000NVLQ72,5.0,1203292800
AD2K8R8OQWAB7,B0098UM9I4,1.0,1388102400
ACJH1MSAKF45D,B00F9Z3PHG,5.0,1402531200
A1WWQF4F5W05MW,B000MSS5YI,5.0,1184371200
A2JKJ8XK1CC3I6,B009A5204K,5.0,1374105600
AG7LABQFSPDGV,B001GTT0VO,4.0,1374192000
A3OOOZ8TSVWDRU,B007B5VDBM,5.0,1361404800
A3GKQLT2W3XOOH,B008GGH4FY,5.0,1348876800
A26J3XJM7QPV7K,B00005T3N3,5.0,1375228800
ATBWMJBLGIKZ2,B001S2RCWI,5.0,1312848000
A3A4FS6WHBC4ZO,B009BEXSNW,5.0,1395360000
A17BYE94NJFW51,B007ZIBURC,5.0,1383091200
A10RZY47RBFGMR,B005TJAXN6,5.0,1355011200
A2ZGYS9VOGH7J2,B0043TB88M,5.0,1300320000
A27O2DTWMH3H28,B000ETTFRG,5.0,1167868800
A3IEXS5N3RZKL,B0074BW614,4.0,1356998400
A2HLMK9TIRUPOZ,B00ENUOMKW,5.0,1391472000
A399TFQMYY6UH,B007J7PS86,1.0,1337040000
A3E517ZDABY54T,B000JVDODU,5.0,1164672000
AT858NQPM9T1W,B000QY9KIS,4.0,1362700800
A3D2FLB83BM2GF,B0039ZJUGS,5.0,1386720000
A1ODFXH75XKN8N,B0018PXRN8,4.0,1395100800
ARU4UQYQ07AQY,B003HKRVAW,3.0,1293494400
A246WD4SF7QGK5,B002TLT10S,3.0,1326499200
A2YMVFGA50XI3U,B000FQCFUC,1.0,1167696000
A2FJ6D7UCW6YMV,B008CSO96I,2.0,1354233600
A3JFC3B0MD3XBX,B000JMJWV2,5.0,1239148800
AI6X4Q4YDRUYV,B0007UQNY0,1.0,1367020800
A206SGB2N0SDPW,B005H4Y69U,2.0,1393891200
AY47FJHN9G139,B0018LYCYK,5.0,1372377600
A25DPGL612WDHJ,B00J5HDEPC,4.0,1403827200
A1JWR23K92576C,B0092TX8Y0,4.0,1374969600
AGVWTYW0ULXHT,B00IVPU59W,4.0,1404604800
A2OP0K4MAZS4PN,B001RQ2HWK,2.0,1298937600
AC7H1OY22M325,B00GAYDQE2,5.0,1390176000
A1HV46QOG5QMBT,B00E055H5O,5.0,1398643200
AM8T9VU4YJVTJ,B000A5TAT2,5.0,1154908800
A2BDU47KUGR3T,B005BRET3G,2.0,1362441600
AW50KMJX365IJ,B0035H9A1K,5.0,1391212800
A1U2NIW8MGVVR8,B003VQQVCG,1.0,1312416000
A2K21LTBDKI3BN,B00622AG6S,5.0,1371168000
A2R1CWVET8RG7W,B00B97ZKIA,5.0,1372636800
A3E8381I2PFKW8,B00E98QMSI,1.0,1391731200
AOHLZZGTSFV6,B000I8FZQI,4.0,1376784000
A3EDDS6SFNP3WU,B008XNGMA8,5.0,1355011200
A2464C7NIQOKWT,B001GS8G2E,5.0,1393804800
A5W0Y0C75UFLT,B00AEKEA48,1.0,1395100800
A1NMBBSOVX1Y7E,B008D4X4GW,4.0,1387065600
A14KZ7RAFT869S,B00BP5KOPA,5.0,1380412800
A32ZCO9VYS3P9T,B007GIQR74,4.0,1364601600
A2DZVA3H453MSP,B005GI19HY,5.0,1334793600
A3CD3LQQT05APQ,B0074BW614,4.0,1393804800
A2CDL4MVR9DOGI,B007M4ZGZG,5.0,1388188800
A276I7CR2TDD10,B0041NRY06,5.0,1294185600
A124YL5SX43LCC,B0015AARJI,5.0,1288396800
A1LP37SX3W7N7G,B004R2VMWC,5.0,1347148800
A2XNUL8L783NN2,B00A02KOHM,5.0,1402012800
A34ULRAIBVA343,B0071633HS,5.0,1372204800
A1OVXVYWWZP9D4,B0041VZN6U,5.0,1355184000
A14VBJQNTO6MVC,B002BDU95A,5.0,1367452800
A10NJHYRRXWWTZ,B004SBBD8U,1.0,1397520000
A16JYFMOPZU19B,B000F8FNSG,4.0,1304467200
A2I1GQG3B0BPWD,B008C4W9T6,5.0,1390435200
A1L2TAHFY08VTP,B00FPIN86U,2.0,1387584000
AI878MCB5THAH,B005HYY39S,3.0,1374019200
A6YV1TXPQJS2Q,B005DIBHA6,3.0,1390521600
A1F7V70471JZLN,B0075W8E4A,4.0,1346112000
AA7WLBAYBGA5Q,B002SZEOLG,2.0,1398643200
A2R4YB2UTX6DH2,B00GJYJFKM,4.0,1390003200
ASP62VIYXHGDR,B00CRVMTUE,4.0,1379894400
AYOEZ7A0WE25K,B00006B7D8,1.0,1267142400
A2I12Q51FKDCPQ,B008W1TUZU,3.0,1384473600
A2RB5TOC7G48OS,B000RNBVWG,5.0,1243123200
A24DL8NKGQAMEC,B009AZSYC2,4.0,1392681600
A4MFV70WYDRP,B004HKAIBA,1.0,1336089600
A2HOK1V9SBUPDQ,B003U8CIWC,5.0,1355875200
A3QEC9G2NPJ303,B0002L5R78,5.0,1179014400
A2JIY5Y6VK79N5,B002PHM0FY,4.0,1257984000
A3U8PKFHLQNE3L,B00B3J3VAI,5.0,1369612800
A8O4YEOHB2KG7,B004HYDJ0I,4.0,1318982400
A27KOFVD54MB6V,B002X7FSO6,5.0,1362873600
A24DATLZ0Q6Z51,B001DNGCN2,1.0,1350864000
AY779HH9GDZZ4,B00102ZPQG,5.0,1363392000
A2ST52HWDOSHZ3,B003U6Y1OC,5.0,1366070400
A3CDLKK3GCVUNX,B007RLR79C,2.0,1367884800
A2FX0PFWK1Z1XH,B00BPCPWTG,5.0,1393372800
AIZS7XMORX71O,B001QFZMBU,3.0,1253232000
A1IF3MWKWEZ22X,B000E39V9O,1.0,1233187200
A17U4JIRCSXI6D,B007003J2E,5.0,1366848000
A2WXWN4S3YUEDA,B000CRFOMK,5.0,1335484800
AJQ4YOWN7OGLO,B005LYRYNG,5.0,1384041600
A2HN4BH07D8AWQ,B000165AS0,4.0,1211155200
A2EMUBEGJ9K0ZR,B0002OF2FC,5.0,1387411200
A1XIYOLPDJA5XS,B0007SXGJW,5.0,1170460800
A18XT1VDFZVHJQ,B009ZYXC4I,5.0,1367020800
A3FUDRB5PAKG7I,B007K94I2U,1.0,1361836800
A1S4MOJKLSTARV,B009S2CWX4,5.0,1357171200
A39FIU96QJAI5G,B009SYZ8OC,3.0,1401580800
AQI1ASFGOZTAE,B003ICXER8,2.0,1374710400
A2N63A9O738AG2,B005QBK63Y,2.0,1324771200
A1S7C5VH8IDIQN,B007KEZMX4,3.0,1380758400
A2CLNWS8PYKTD7,B009AEPIPE,5.0,1363824000
A2MJR8VTV34SPZ,B003ELVLKU,1.0,1375056000
A372HZ1WNODXJP,B00CE2Q092,1.0,1388102400
A3DEV1OYZDXGLK,B0027E6VAU,3.0,1326067200
A30VOL8LV6A2J4,B0029LDDPM,1.0,1377388800
A1741H3K1XUOQ1,B00CPSDDJA,4.0,1379721600
A6R31L6SPJVRF,B000F9NXW8,4.0,1179014400
A39L0ZVTK2Q9ZV,B00CM1AANW,4.0,1402444800
A2G97A91YWA1WL,B002MZU2KO,3.0,1267142400
A2Q0UT5YU04BPU,B005KWPJ04,5.0,1405296000
A2CV2FTSQS92T8,B003D5MZOS,5.0,1392854400
A1GXTZYN4ADU1H,B001UQBCGE,5.0,1368576000
AWAFDJXUPSKC4,B007ZWVCOY,5.0,1361404800
A8TIYIL73U20V,B006TT91TW,1.0,1368403200
AF2R5RJIZ28UL,B003IDR2PM,5.0,1315699200
A3DS6U0BE3TYST,B003OUC2YU,5.0,1299024000
A11CBJYY043THN,B003FMU320,5.0,1342310400
AHKDPVRV0D3RV,B007R5YDYA,4.0,1381104000
A2KGZJZGWEJYRB,B002TLTIS8,1.0,1310601600
